bangumi_id,year,title,old_type,new_type,bangumi_platform,has_tv_relation,classification_reason,bangumi_tags,vote_count,score_visible
19426,2005,魔法少女加奈,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,44,yes
3141,2005,数码宝贝X进化,tv,tv,1,yes,番组计划平台为 TV,TV / 原创,559,yes
3926,2005,人机续篇,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,118,yes
4144,2005,异度传说,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 游戏改,151,yes
2282,2005,星舰驾驶员,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 小说改,280,yes
17119,2005,魔法老师涅吉！,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 漫画改,622,yes
234,2005,AIR,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 奇幻 / 游戏改,13591,yes
4217,2005,我的女神,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 恋爱 / 漫画改,1220,yes
37501,2005,礼武流奇谭X,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,27,no
80545,2005,变形金刚 银河之力,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,45,yes
9871,2005,喜欢就是喜欢,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / BL / 游戏改,296,yes
8294,2005,王牌鉴定人,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,79,yes
44110,2005,蜜桃女孩,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 漫画改 / 少女向,46,yes
28359,2005,魔豆传奇,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,494,yes
7806,2005,我们的仙境～Heartful days～,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,210,yes
60200,2005,B传说！战斗弹珠人 炎魂,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,9,no
7860,2005,UG☆极限女孩,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 原创,100,yes
2696,2005,笨笨森林日志,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,95,yes
7352,2005,女生万岁 second season,tv,tv,1,yes,番组计划用户标签标注为 TV,喜剧 / 校园 / 后宫 / TV / 漫画改,302,yes
46140,2005,零秒出手,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 运动 / 漫画改,57,yes
15946,2005,光之美少女 Max Heart,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 子供向,301,yes
2461,2005,搞笑漫画日和,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,6514,yes
161702,2005,まじめにふまじめ かいけつゾロリ,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,5,no
112491,2005,雨、女孩和我的信,web,web,5,no,番组计划平台标注为 WEB,,6,no
648626,2005,留守電アワー SODANブラザーズ,tv,tv,1,yes,番组计划平台为 TV,,0,no
309832,2005,ゴキブリちゃん,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,1,no
31533,2005,恋恋七人组,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,67,yes
23542,2005,不可思议星球的双胞胎公主,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 子供向,353,yes
897,2005,今天开始做魔王 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,529,yes
20026,2005,出云战记,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,120,yes
1964,2005,英国恋物语艾玛,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,324,yes
9397,2005,MÄR 魔法世界,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,463,yes
104529,2005,奇幻魔法Melody,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,48,yes
416181,2005,反斗小王子 第8季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,1,no
161691,2005,忍者乱太郎 13期,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,5,no
3157,2005,植木的法则,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 战斗,531,yes
2079,2005,漫画同人会 Revolution,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,135,yes
1763,2005,创圣的大天使,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / 机战 / TV / 原创,929,yes
2293,2005,武器种族传说,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改,1228,yes
1961,2005,玻璃假面,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 少女向,360,yes
1415,2005,草莓100%,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 漫画改,1379,yes
2776,2005,光速蒙面侠21,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 运动 / 漫画改,329,yes
2643,2005,双恋 Alternative,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 恋爱 / 原创,1549,yes
2173,2005,无爱之战,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 耽美 / 漫画改,919,yes
2877,2005,极上生徒会,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,146,yes
118236,2005,甲虫王者,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,34,yes
6389,2005,我的主人爱作怪,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 漫画改,942,yes
3825,2005,速写者,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,879,yes
2891,2005,翼·年代记,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 穿越,1975,yes
10421,2005,机兽起源,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,81,yes
2981,2005,勇者王GaoGaiGar Final Grand Glorious Gathering,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,344,yes
3916,2005,甲贺忍法帖,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,2346,yes
847,2005,蜂蜜与四叶草,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 恋爱 / 漫画改,5780,yes
18692,2005,哆啦A梦,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,6134,yes
1266,2005,交响诗篇,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / 机战 / TV / 原创,4153,yes
553636,2005,魔法俏佳人 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,2,no
139341,2005,魔法咪路咪路Charming,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,35,yes
1982,2005,圣魔之血,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 战斗 / 小说改,1044,yes
324277,2005,凯蒂猫：树桩村,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,1,no
102525,2005,新释 真田十勇士,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,5,no
12722,2005,绝对少年,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 原创,146,yes
19519,2005,雪之女王,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,24,no
13384,2005,帕塔利洛西游记,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,41,yes
216378,2005,魔法娜娜咪 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,0,no
4235,2005,神是中学生,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 原创 / 日常,1251,yes
22049,2005,不要撒娇哦!!,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 漫画改,167,yes
4234,2005,机动新撰组 萌之剑 TV,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,44,yes
2680,2005,初音岛 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 游戏改,995,yes
8295,2005,我太太是高中生,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,272,yes
10160,2005,魔界女王候补生,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 少女向,161,yes
1617,2005,不可思议的教室,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 漫画改,1239,yes
23536,2005,太太是魔法少女,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,98,yes
8539,2005,枪心剑刃,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,772,yes
113899,2005,棒球物语,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,8,no
50681,2005,绝对正义vs外道少女队,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,36,yes
10508,2005,凉风,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 恋爱 / 漫画改,525,yes
6804,2005,蓝色潮痕,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,54,yes
2937,2005,SHUFFLE!,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / 后宫 / TV / 游戏改,1264,yes
14086,2005,我是小粘粘,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,54,yes
337,2005,全金属狂潮 The Second Raid,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / 机战 / TV / 小说改,4732,yes
284,2005,草莓棉花糖,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 日常 / 漫画改 / 百合,3925,yes
84995,2005,鲁邦三世 天使的策略～梦的碎片是杀人的香味～,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,101,yes
15353,2005,强殖装甲凯普,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,209,yes
209767,2005,我的防空洞,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,2,no
113534,2005,吉野の姫,web,web,5,no,番组计划平台标注为 WEB,,6,no
2127,2005,AIR 夏季篇,tv,tv,1,yes,番组计划平台为 TV,TV / 游戏改,4554,yes
7619,2005,幸福之祈祷,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 剧情,103,yes
324275,2005,おしるこ -The Summertime Mischief-,web,web,5,no,番组计划平台标注为 WEB,,1,no
147325,2005,Navia Dratp,web,web,5,no,番组计划平台标注为 WEB,,2,no
586036,2005,特种部队 Sigma 6,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 战斗 / 欧美,1,no
3357,2005,格斗美神·武龙,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,27,no
4756,2005,洛克人EXE BEAST,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,33,yes
47534,2005,韦驮天翔,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,27,no
1263,2005,魔法少女奈叶A's,tv,tv,1,yes,番组计划用户标签标注为 TV,百合 / TV / 原创,3085,yes
4021,2005,七彩的素描,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,410,yes
29344,2005,快乐七人组,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,30,yes
8758,2005,ToHeart2,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / 后宫 / TV / 恋爱 / 游戏改,518,yes
41883,2005,天使心,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,52,yes
18502,2005,克拉斯特学院,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 原创 / 剧情,69,yes
10181,2005,动物横町,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,44,yes
1260,2005,地狱少女,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 原创,5138,yes
2059,2005,斗牌传说,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 青年向,2989,yes
48030,2005,极速方程式,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 运动 / 漫画改,54,yes
30522,2005,高机动幻想GPO,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,42,yes
20924,2005,IGPX,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,22,no
490,2005,灼眼的夏娜,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 小说改 / 战斗,9592,yes
220044,2005,こてんこてんこ,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,0,no
195012,2005,冒险王比特EX,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,14,no
3974,2005,曙光少女,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,162,yes
531,2005,水星领航员,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 日常,4671,yes
1028,2005,舞-乙HiME,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / 百合 / 校园 / TV / 恋爱 / 原创,1229,yes
2300,2005,黑猫,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,933,yes
981,2005,BLOOD+,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,1214,yes
7160,2005,银盘万花筒,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 少女向 / 小说改,212,yes
10506,2005,波子汽水,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 游戏改,467,yes
2314,2005,到另一个你的身边去,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 原创,447,yes
7880,2005,天堂之吻,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 少女向,523,yes
1026,2005,蔷薇少女 梦之终结,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,2962,yes
340,2005,虫师,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改,11852,yes
10180,2005,增血鬼果林,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改,434,yes
53729,2005,银牙传说WEED,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,3,no
324276,2005,ブタヅカ,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,0,no
10145,2005,新大空魔龙,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,83,yes
12309,2005,拳皇的另一天,web,web,5,no,番组计划平台标注为 WEB,游戏改,196,yes
37503,2005,机械恐龙DICE,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,28,no
2886,2005,棒球大联盟 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,263,yes
3417,2005,圣光之翼,web,web,5,yes,番组计划平台标注为 WEB,科幻 / 战斗 / 剧情 / 小说改,131,yes
90795,2005,航海王：路飞捕头传,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,185,yes
14106,2005,苍穹之法芙娜 RIGHT OF LEFT,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,1228,yes
37567,2005,击败罪恶！！白领侠,web,web,5,no,番组计划平台标注为 WEB,原创,176,yes
37571,2005,粗野纯一的眼泪,web,web,5,no,番组计划平台标注为 WEB,,64,yes
37569,2005,英俊的茂雄,web,web,5,no,番组计划平台标注为 WEB,,85,yes
553566,2006,好好遵守交通规则,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,0,no
156740,2006,矮子,web,web,5,no,番组计划平台标注为 WEB,,2,no
7995,2006,键姬物语,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗,143,yes
25608,2006,魔法彼女,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,77,yes
22050,2006,不要撒娇呦!! 喝!!,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,123,yes
133220,2006,格斗金肉人二世 ULTIMATE MUSCLE 2,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 战斗,11,no
9470,2006,落语天女,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,96,yes
290,2006,Fate/stay night,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 战斗 / 游戏改,14031,yes
47539,2006,柠檬天使计划,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,60,yes
147199,2006,彻之进,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,10,no
57129,2006,战吼,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,40,yes
23322,2006,阴守忍者,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,125,yes
4256,2006,复苏的天空 -救援之翼-,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,149,yes
113902,2006,棒球物语 第2期,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,4,no
28024,2006,练马萝卜兄弟,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,40,yes
35985,2006,轰烈弹珠人,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,5,no
523163,2006,法妮的宠物,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,0,no
8227,2006,女生爱女生,tv,tv,1,yes,番组计划用户标签标注为 TV,百合 / TV / 漫画改,528,yes
1839,2006,仰望半月的夜空,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,1374,yes
976,2006,怪 ～ayakashi ～,tv,tv,1,yes,番组计划用户标签标注为 TV,惊悚 / TV / 奇幻 / 原创 / 剧情,1372,yes
285380,2006,HELLSING I OVA DIGEST FOR FLEAKS,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,50,yes
22406,2006,吟游默示录 wieder,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,68,yes
3152,2006,备长炭,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 萌系,834,yes
2082,2006,甜蜜声优,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,441,yes
15957,2006,光之美少女 Splash Star,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 子供向,293,yes
7852,2006,内衣战士玫瑰蝴蝶 New Season,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,66,yes
657613,2006,火之鸟 地球守护者篇,web,web,5,yes,番组计划平台标注为 WEB,,0,no
837,2006,死亡代理人,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 原创,1244,yes
547004,2006,教えて！はれるん ～気象庁ってどんなとこ？～,web,web,5,no,番组计划平台标注为 WEB,子供向,2,no
1838,2006,死神的歌谣,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,636,yes
24356,2006,不可思议星球的双胞胎公主 Gyu!,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 子供向,162,yes
25369,2006,吉永家的石像怪,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,87,yes
35986,2006,妖怪人间贝姆,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,9,no
7370,2006,学园天堂,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / BL / 耽美 / 游戏改,287,yes
106322,2006,格斗美神 武龙 REBIRTH,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,8,no
2408,2006,魂链,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,227,yes
106293,2006,Akubi girl,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,8,no
485,2006,凉宫春日的忧郁,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 小说改,19129,yes
192006,2006,奇幻魔法Melody 转转旋律魔法牌,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,23,no
3132,2006,数码宝贝拯救者,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,740,yes
1878,2006,校园迷糊大王 二学期,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 恋爱 / 漫画改,2987,yes
9426,2006,牙 -KIBA-,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 战斗 / 游戏改 / 少年向,115,yes
1044,2006,传颂之物,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 游戏改,2927,yes
416182,2006,反斗小王子 第9季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,1,no
302745,2006,发条武士,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,2,no
106295,2006,味觉享乐！美美加,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 少女向 / 美食,1,no
5881,2006,女子高中生,tv,tv,1,yes,番组计划用户标签标注为 TV,喜剧 / 校园 / TV / 漫画改,369,yes
58916,2006,妖逆门,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 冒险 / 子供向,24,no
161692,2006,忍者乱太郎 14期,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,7,no
2813,2006,惊爆草莓,tv,tv,1,yes,番组计划用户标签标注为 TV,百合 / 校园 / TV / 原创,1572,yes
1269,2006,水星领航员 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 日常,2810,yes
3755,2006,西蒙,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / 百合 / TV / 原创,665,yes
85247,2006,ハローキティ りんごの森のファンタジー,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,6,no
11728,2006,声优白皮书,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,58,yes
289,2006,寒蝉鸣泣之时,tv,tv,1,yes,番组计划用户标签标注为 TV,惊悚 / 悬疑 / TV / 推理 / 游戏改,15480,yes
1487,2006,樱兰高校男公关部,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / 后宫 / TV / 漫画改 / 少女向,5792,yes
1920,2006,玻璃舰队,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,74,yes
247,2006,银魂,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / 喜剧 / TV / 漫画改 / 战斗 / 冒险,13878,yes
2469,2006,飞轮少年,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 运动 / 漫画改,491,yes
